category,villanet_name,db_name,listing_id,similarity_score,villanet_enabled,images_empty,variant_names,variant_ids
matched_active,"Anniversary House","Anniversary House","650ef27b7359370045845525",1000,true,,
matched_active,"Beach Dreams4BR 8pax","Beach Dreams4BR 8pax","643412fc1536700040495148",1000,true,,
matched_active,"Beachcomber5BR 12pax","Beachcomber5BR 12pax","641eae5e7f724a002c3899a7",1000,true,,
matched_active,"Beachrock Villa","Beachrock Villa","6536a4d13b24e8003e23838b",1000,true,,
matched_active,"Bellamare 4BR","Bellamare 4BR","642295a1dc1be2003b536ab6",1000,true,,
matched_active,"Blue Lagoon3BR 8pax","Blue Lagoon3BR 8pax","643412ef153670004049450c",1000,true,,
matched_active,"Caribbean Wind 5B-12","Caribbean Wind 5B-12","6422f22dea51f0002b4cfd1f",1000,true,,
matched_active,"Coconut Grove","Coconut Grove 2","66c69d6d9ac99700138fbcdc",0.867,true,,
matched_active,"Dos Sols","Dos Sols","642fb685b7f8d900a27bc034",1000,true,,
matched_active,"La Vida","La Vida","6447dbd394d16e00416a48aa",1000,true,,
matched_active,"Rainbows End","Rainbows End","6451f3669ef489004a995fb7",1000,true,,
matched_active,"Sand Castle 5BR","Sand Castle 5BR","642688d1820c94002dab1130",1000,true,,
matched_active,"Sea Breeze VG","Sea Breeze VG","645ba86077f77d004289928b",1000,true,,
matched_active,"Sea Palms","Sea Palms","64832ee673e7e6002c9f3917",1000,true,,
matched_active,"Sea view","Sea view","645bbb9ffff2640044d89a54",1000,true,,
matched_active,"Segura","Segura","644a169787a657002f94e586",1000,true,,
matched_active,"Serendipity","Serendipity","6454a91225eaef003baa46ff",1000,true,,
matched_active,"Sundowner","Sundowner","6362893949afef0054e3657a",1000,true,,
matched_active,"Sunset Watch","Sunset Watch","64ca696b85a50a0042abc757",1000,true,,
matched_active,"Tamar 5BR","Tamar 5BR","645cacaf678ae0003881abaa",1000,true,,
matched_active,"Valmarc 4BR","Valmarc 4BR","644d24db94d16e0041a147c7",1000,true,,
matched_active,"Vista Villa 3BR","Villa Vista 3BR","6779ebd024d8510013684ada",1000,true,,
matched_active,"Villa Cayuco 9","Villa Cayuco 9","63628661e09d2a0061ad1b71",1000,true,,
matched_active,"Tortuga Bay B55","Tortuga Bay B55","657e47bd8f3b5b0011c8d824",1000,true,,
matched_active,"Yarari Royale 9BR","Yarari Royale 9BR","636287b69abeb300551927fc",1000,true,,
matched_active,"Villa Cayuco 3","Villa Cayuco 3","63628baa31886e0057fb9662",1000,true,,
matched_active,"Blue Oasis Juanillo3","Blue Oasis Juanillo3","63628b9231886e0057fb8a60",1000,true,,
matched_active,"Las Hamacas Juanillo","Las Hamacas Juanillo","63628c0167800400758d6b67",1000,true,,
matched_active,"Aqua Vista CDC","Aqua Vista CDC","67be7c967cc9c1001085e31e",1000,true,,
