action,base_name,guesty_full_name,guesty_id,guesty_city,guesty_country,is_listed,is_active,in_db,db_listing_id,db_name,villanet_enabled
"IN_DB_ACTIVE","Aliseo","Aliseo 6BR at SL","667ab32d006aad001be6cbb9","Holetown","Barbados","true","true","true","667ab32d006aad001be6cbb9","Aliseo 6BR at SL","true"
"IN_DB_ACTIVE","Aliseo","Aliseo 5BR at SL","667ab32a2263170013f12fb9","Holetown","Barbados","true","true","true","667ab32a2263170013f12fb9","Aliseo 5BR at SL","true"
"IN_DB_ACTIVE","Aliseo","Aliseo 9BR at SL","636288f687a89e005f36f594","Holetown","Barbados","true","true","true","636288f687a89e005f36f594","Aliseo 9BR at SL","true"
"IN_DB_ACTIVE","Amalia","Amalia","63628895ab94160060e76d62","Marigot","Saint Barthelemy","false","false","true","c1c5aa59c6aa2da53bdfbd1f4f1e66e8","Villa Amalia","true"
"IN_DB_ACTIVE","Amalia","Villa Amalia 6BR","63ac994c288aba004dd5a7c3","Philipsburg","Sint Maarten","true","true","true","63ac994c288aba004dd5a7c3","Villa Amalia 6BR","true"
"IN_DB_ACTIVE","Amalia","Villa Amalia 6BR","63ac994c288aba004dd5a7c3","Philipsburg","Sint Maarten","true","true","true","63ac994c288aba004dd5a7c3","Villa Amalia 6BR","true"
"IN_DB_ACTIVE","Amalia","Villa Amalia 5BR","66385b12aa33bb001393f6ab","Philipsburg","Sint Maarten","true","true","true","66385b12aa33bb001393f6ab","Villa Amalia 5BR","true"
"IN_DB_ACTIVE","Amalia","Villa Amalia 5BR","66385b12aa33bb001393f6ab","Philipsburg","Sint Maarten","true","true","true","66385b12aa33bb001393f6ab","Villa Amalia 5BR","true"
"IN_DB_ACTIVE","Amandara","Amandara (5BR)","63628a3a9abeb300551a1140","Terres Basses","Saint Martin","true","true","true","63628a3a9abeb300551a1140","Amandara (5BR)","true"
"IN_DB_ACTIVE","Amandara","Amandara (4BR)","63628a9e18968b0073e09bc2","Terres Basses","Saint Martin","true","true","true","63628a9e18968b0073e09bc2","Amandara (4BR)","true"
"IN_DB_ACTIVE","Amani","Amani 1BR","64545dd525c3ef008134e9dc","Spring Bay","British Virgin Islands","true","true","true","64545dd525c3ef008134e9dc","Amani 1BR","true"
"IN_DB_ACTIVE","Amani","Amani 2BR (3Pax)","64545ddc25c3ef008134ebbd","Spring Bay","British Virgin Islands","true","true","true","64545ddc25c3ef008134ebbd","Amani 2BR (3Pax)","true"
"IN_DB_ACTIVE","Amani","Amani 2BR (4Pax)","64545de225c3ef008134ed9e","Spring Bay","British Virgin Islands","true","true","true","64545de225c3ef008134ed9e","Amani 2BR (4Pax)","true"
"IN_DB_ACTIVE","Amani","Amani 3BR (5Pax)","64545de825c3ef008134ef7e","Spring Bay","British Virgin Islands","true","true","true","64545de825c3ef008134ef7e","Amani 3BR (5Pax)","true"
"IN_DB_ACTIVE","Amani","Amani 3BR (6Pax)","644a79c8f7c42c0038820fd7","Spring Bay","British Virgin Islands","true","true","true","644a79c8f7c42c0038820fd7","Amani 3BR (6Pax)","true"
"IN_DB_ACTIVE","Ambiance","Ambiance 2BR","66383c0ed04b7b0012aba50a","Sandy Ground","Saint Martin","true","true","true","66383c0ed04b7b0012aba50a","Ambiance 2BR","true"
"IN_DB_ACTIVE","Ambiance","Ambiance 4BR","63ac994830aeb1004c93f1f9","Sandy Ground","Saint Martin","true","true","true","63ac994830aeb1004c93f1f9","Ambiance 4BR","true"
"IN_DB_ACTIVE","Ambiance","Ambiance 3BR","66383c0f936cb00011d5a651","Sandy Ground","Saint Martin","true","true","true","66383c0f936cb00011d5a651","Ambiance 3BR","true"
"IN_DB_ACTIVE","Amethyst","Amethyst 5BR","638c0616a85ba100425580b6","Sandy Ground","Saint Martin","true","true","true","638c0616a85ba100425580b6","Amethyst 5BR","true"
"IN_DB_ACTIVE","Amethyst","Amethyst 3BR","6601397b78e45f0011e1757d","Sandy Ground","Saint Martin","true","true","true","6601397b78e45f0011e1757d","Amethyst 3BR","true"
"IN_DB_ACTIVE","Amethyst","Amethyst 3BR","6601397b78e45f0011e1757d","Sandy Ground","Saint Martin","true","true","true","6601397b78e45f0011e1757d","Amethyst 3BR","true"
"IN_DB_ACTIVE","Amethyst","Amethyst 3BR","6601397b78e45f0011e1757d","Sandy Ground","Saint Martin","true","true","true","6601397b78e45f0011e1757d","Amethyst 3BR","true"
"IN_DB_ACTIVE","Amethyst","Amethyst 3BR","6601397b78e45f0011e1757d","Sandy Ground","Saint Martin","true","true","true","6601397b78e45f0011e1757d","Amethyst 3BR","true"
"IN_DB_ACTIVE","Anticipation","Anticipation 4BR, TC","651eab2c1fe98d003c8bc4a7","Sandy Bay","Jamaica","true","true","true","651eab2c1fe98d003c8bc4a7","Anticipation 4BR, TC","true"
"IN_DB_ACTIVE","Anticipation","Anticipation 5BR, TC","651eab292cda780035e91898","Sandy Bay","Jamaica","true","true","true","651eab292cda780035e91898","Anticipation 5BR, TC","true"
"IN_DB_ACTIVE","Anticipation","Anticipation 6BR, TC","63628b9412c282005ff186d5","Montego Bay","Jamaica","true","true","true","63628b9412c282005ff186d5","Anticipation 6BR, TC","true"
"IN_DB_ACTIVE","Apiano","Apiano 2BR","64a362bbd20a870034f84761","Vitet","Saint Barthélemy","true","true","true","64a362bbd20a870034f84761","Apiano 2BR","true"
"IN_DB_ACTIVE","Apiano","Apiano 3BR","64a362bfecad480036b9734e","Vitet","Saint Barthélemy","true","true","true","64a362bfecad480036b9734e","Apiano 3BR","true"
"IN_DB_ACTIVE","Apiano","Apiano 4BR","636288999abeb30055195816","Grand Fond","Saint Barthelemy","true","true","true","636288999abeb30055195816","Apiano 4BR","true"
"IN_DB_ACTIVE","Aqua","Aqua 4BR","63628b176a2162005d814694","Indigo Bay","Sint Maarten","true","true","true","63628b176a2162005d814694","Aqua 4BR","true"
"IN_DB_ACTIVE","Aqua","Aqua 3BR","660e781a58de6e0013d7ce67","Fort Amsterdam","Sint Maarten","true","true","true","660e781a58de6e0013d7ce67","Aqua 3BR","true"
"IN_DB_ACTIVE","Aqua","Aqua 3BR","660e781a58de6e0013d7ce67","Fort Amsterdam","Sint Maarten","true","true","true","660e781a58de6e0013d7ce67","Aqua 3BR","true"
"IN_DB_ACTIVE","Aqua Dream","Aqua Dream 6BR","6561890fb6aa760014cb39f3","Indigo Bay","Sint Maarten","true","true","true","6561890fb6aa760014cb39f3","Aqua Dream 6BR","true"
"IN_DB_ACTIVE","Aqua Dream","Aqua Dream 6BR","6561890fb6aa760014cb39f3","Indigo Bay","Sint Maarten","true","true","true","6561890fb6aa760014cb39f3","Aqua Dream 6BR","true"
"IN_DB_ACTIVE","Aqua Dream","Aqua Dream 5BR","66a8b27d173991000fc2709d","Indigo Bay","Sint Maarten","true","true","true","66a8b27d173991000fc2709d","Aqua Dream 5BR","true"
"IN_DB_ACTIVE","Aqua Vista","Aqua Vista 4BR","66a9c8f6e2a4b000124b05fc","Indigo Bay","Sint Maarten","false","false","true","66a9c8f6e2a4b000124b05fc","Aqua Vista 4BR","true"
"IN_DB_ACTIVE","Aqua Vista","Aqua Vista 4BR","66a9c8f6e2a4b000124b05fc","Indigo Bay","Sint Maarten","false","false","true","66a9c8f6e2a4b000124b05fc","Aqua Vista 4BR","true"
"IN_DB_ACTIVE","Au Coeur Rocher","Au Coeur Rocher 2BR","64d2f2e79d3a490056edba46","Vitet","Saint Barthélemy","true","true","true","64d2f2e79d3a490056edba46","Au Coeur Rocher 2BR","true"
"IN_DB_ACTIVE","Au Coeur Rocher","Au Coeur Rocher 3BR","636288cb9abeb30055196130","Vitet","Saint Barthélemy","true","true","true","636288cb9abeb30055196130","Au Coeur Rocher 3BR","true"
"IN_DB_ACTIVE","Au Paille en Queue","Au Paille en Queue","636288393a18ed005ed0def0","Gustavia","Saint Barthélemy","true","true","true","636288393a18ed005ed0def0","Au Paille en Queue","true"
"IN_DB_ACTIVE","Au Paille en Queue","Au Paille en Queue","636288393a18ed005ed0def0","Gustavia","Saint Barthélemy","true","true","true","636288393a18ed005ed0def0","Au Paille en Queue","true"
"IN_DB_ACTIVE","Aura","Aura 6BR","648a8c31075ede004ad34d8a","Gustavia","Saint Barthélemy","true","true","true","648a8c31075ede004ad34d8a","Aura 6BR","true"
"IN_DB_ACTIVE","Aura","Aura 4BR","67f7627fd857340013ae1ee0","Gustavia","Saint Barthélemy","true","true","true","67f7627fd857340013ae1ee0","Aura 4BR","true"
"IN_DB_ACTIVE","Aurea","Aurea","63628b5f31886e0057fb6d5c","Lorient","Saint Barthelemy","true","true","true","63628b5f31886e0057fb6d5c","Aurea","true"
"IN_DB_ACTIVE","Aurea","Aurea","63628b5f31886e0057fb6d5c","Lorient","Saint Barthelemy","true","true","true","63628b5f31886e0057fb6d5c","Aurea","true"
"IN_DB_ACTIVE","Aurea","Aurea","63628b5f31886e0057fb6d5c","Lorient","Saint Barthelemy","true","true","true","63628b5f31886e0057fb6d5c","Aurea","true"
"IN_DB_ACTIVE","Avalon","Avalon 3BR","64d2f2e39d3a490056edb3c9","Gustavia","Saint Barthélemy","true","true","true","64d2f2e39d3a490056edb3c9","Avalon 3BR","true"
"IN_DB_ACTIVE","Avalon","Avalon 4BR","636288deab94160060e7a0f0","Gouverneur","Saint Barthelemy","true","true","true","636288deab94160060e7a0f0","Avalon 4BR","true"
"IN_DB_ACTIVE","Avanti","Avanti 4BR","67d83f7899efa500192e6280","Sandy Ground","Saint Martin","true","true","true","67d83f7899efa500192e6280","Avanti 4BR","true"
"IN_DB_ACTIVE","Avanti","Avanti 5BR","671136d8f7397800139dc4b1","Sandy Ground","Saint Martin","true","true","true","671136d8f7397800139dc4b1","Avanti 5BR","true"
"IN_DB_ACTIVE","Azur Dream","Azur Dream 7BR","63ac9947bf062b004c98bf43","Terres Basses","St.Martin","true","true","true","63ac9947bf062b004c98bf43","Azur Dream 7BR","true"
"IN_DB_ACTIVE","Azur Dream","Azur Dream 5BR","6630ceb1725c3e001274fa61","Sandy Ground","Saint Martin","true","true","true","6630ceb1725c3e001274fa61","Azur Dream 5BR","true"
"IN_DB_ACTIVE","Azur Dream","Azur Dream 4BR","6630ceb06ba7970013aceffd","Sandy Ground","Saint Martin","true","true","true","6630ceb06ba7970013aceffd","Azur Dream 4BR","true"
"IN_DB_ACTIVE","Azur Dream","Azur Dream 5BR","6630ceb1725c3e001274fa61","Sandy Ground","Saint Martin","true","true","true","6630ceb1725c3e001274fa61","Azur Dream 5BR","true"
"IN_DB_ACTIVE","Azur Dream","Azur Dream 6BR","6630ceb240ec100010fbd5cf","Sandy Ground","Saint Martin","true","true","true","6630ceb240ec100010fbd5cf","Azur Dream 6BR","true"
"IN_DB_ACTIVE","Azur Dream","Azur Dream 4BR","6630ceb06ba7970013aceffd","Sandy Ground","Saint Martin","true","true","true","6630ceb06ba7970013aceffd","Azur Dream 4BR","true"
"IN_DB_ACTIVE","Azur Dream","Azur Dream 5BR","6630ceb1725c3e001274fa61","Sandy Ground","Saint Martin","true","true","true","6630ceb1725c3e001274fa61","Azur Dream 5BR","true"
"IN_DB_ACTIVE","Azur Dream","Azur Dream 6BR","6630ceb240ec100010fbd5cf","Sandy Ground","Saint Martin","true","true","true","6630ceb240ec100010fbd5cf","Azur Dream 6BR","true"
"IN_DB_ACTIVE","Bahari","Bahari","68ad92b8f98f440010599072","Hartswell","The Bahamas","true","true","true","68ad92b8f98f440010599072","Bahari","true"
"IN_DB_ACTIVE","Bahari","Villa Bahari","63ac9977bf062b004c98e944","Cupecoy","Sint Maarten","true","true","true","63ac9977bf062b004c98e944","Villa Bahari","true"
"IN_DB_ACTIVE","Bahia Blue","Bahia Blue 4BR","63ac991530aeb1004c93d6cf","Sandy Ground","Saint Martin","true","true","true","63ac991530aeb1004c93d6cf","Bahia Blue 4BR","true"
"IN_DB_ACTIVE","Bahia Blue","Bahia Blue","63628922c439db00569a0868","","Saint Martin","false","false","true","02753f83319bad90db9eaceff18d1507","Bahia Blue","true"
"IN_DB_ACTIVE","Baie Longue Beach","Baie Longue Beach","6362891c49afef0054e36197","Terres Basses","Saint Martin","true","true","true","6362891c49afef0054e36197","Baie Longue Beach","true"
"IN_DB_ACTIVE","Baie Longue Beach","Baie Longue Beach","6362891c49afef0054e36197","Terres Basses","Saint Martin","true","true","true","6362891c49afef0054e36197","Baie Longue Beach","true"
"IN_DB_ACTIVE","Bali Hai","Bali Hai 5BR at TC","63628ba9f7e924006c181726","Montego Bay","Jamaica","true","true","true","63628ba9f7e924006c181726","Bali Hai 5BR at TC","true"
"IN_DB_ACTIVE","Bali Seven","Bali Seven ","636287c9e09d2a0061adbd46","La Romana","Dominican Republic","true","true","true","636287c9e09d2a0061adbd46","Bali Seven","true"
"IN_DB_ACTIVE","Bali Seven","Bali Seven ","636287c9e09d2a0061adbd46","La Romana","Dominican Republic","true","true","true","636287c9e09d2a0061adbd46","Bali Seven","true"
"IN_DB_ACTIVE","Bali Seven","Bali Seven ","636287c9e09d2a0061adbd46","La Romana","Dominican Republic","true","true","true","636287c9e09d2a0061adbd46","Bali Seven","true"
"IN_DB_ACTIVE","Baltazar","Baltazar 5BR","63628a64cdfe89006f560cf4","Cul-de-Sac","Saint Martin","true","true","true","63628a64cdfe89006f560cf4","Baltazar 5BR","true"
"IN_DB_ACTIVE","Baltazar","Baltazar 3BR","6634c7f0c508450011455e54","Cul-de-Sac","Saint Martin","true","true","true","6634c7f0c508450011455e54","Baltazar 3BR","true"
"IN_DB_ACTIVE","Baltazar","Baltazar 3BR","6634c7f0c508450011455e54","Cul-de-Sac","Saint Martin","true","true","true","6634c7f0c508450011455e54","Baltazar 3BR","true"
"IN_DB_ACTIVE","Baltazar","Baltazar 4BR","6634c7f12986c70011f369d8","Cul-de-Sac","Saint Martin","true","true","true","6634c7f12986c70011f369d8","Baltazar 4BR","true"
"IN_DB_ACTIVE","Banyan House","Banyan House 5BR","63628b22e0c84000615d477f","Porters","Barbados","true","true","true","63628b22e0c84000615d477f","Banyan House 5BR","true"
"IN_DB_ACTIVE","Bayugita","Bayugita 3BR","6362884d867b6f00638f1508","Pointe Milou","Saint Barthélemy","true","true","true","6362884d867b6f00638f1508","Bayugita 3BR","true"
"IN_DB_ACTIVE","Bayugita","Bayugita 2BR","64acb6f87772f5003f4ed3f5","Vitet","Saint Barthélemy","true","true","true","64acb6f87772f5003f4ed3f5","Bayugita 2BR","true"
"IN_DB_ACTIVE","Bayugita","Bayugita 1BR","678e2736b4960d008d5fefb4","Vitet","Saint Barthélemy","true","true","true","678e2736b4960d008d5fefb4","Bayugita 1BR","true"
"IN_DB_ACTIVE","Beach Dreams","Beach Dreams4BR 8pax","643412fc1536700040495148","Spanish Town","British Virgin Islands","true","true","true","643412fc1536700040495148","Beach Dreams4BR 8pax","true"
"IN_DB_ACTIVE","Beach Dreams","Beach Dreams 4BR+Bed","642258ca34c436002b3c8c21","Mahoe Bay","British Virgin Islands","true","true","true","642258ca34c436002b3c8c21","Beach Dreams 4BR+Bed","true"
"IN_DB_ACTIVE","Beachcomber","Beachcomber 2BR","643412e3161b52002a04393b","Spanish Town","British Virgin Islands","true","true","true","643412e3161b52002a04393b","Beachcomber 2BR","true"
"IN_DB_ACTIVE","Beachcomber","Beachcomber 4BR","643412e71536700040493dbc","Spanish Town","British Virgin Islands","true","true","true","643412e71536700040493dbc","Beachcomber 4BR","true"
"IN_DB_ACTIVE","Beachcomber","Beachcomber5BR 12pax","641eae5e7f724a002c3899a7","Mahoe Bay","British Virgin Islands","true","true","true","641eae5e7f724a002c3899a7","Beachcomber5BR 12pax","true"
"IN_DB_ACTIVE","Beachcomber","Beachcomber5BR 10pax","643412eb1536700040494116","Spanish Town","British Virgin Islands","true","true","true","643412eb1536700040494116","Beachcomber5BR 10pax","true"
"IN_DB_ACTIVE","Beaulieu","Beaulieu 2BR","6633a967094c1e00139b694f","Sandy Ground","Saint Martin","true","true","true","6633a967094c1e00139b694f","Beaulieu 2BR","true"
"IN_DB_ACTIVE","Beaulieu","Beaulieu 3BR","63628a3ce65c0100606411d4","Terres Basses","Saint Martin","true","true","true","63628a3ce65c0100606411d4","Beaulieu 3BR","true"
"IN_DB_ACTIVE","Beaulieu","Beaulieu 2BR","6633a967094c1e00139b694f","Sandy Ground","Saint Martin","true","true","true","6633a967094c1e00139b694f","Beaulieu 2BR","true"
"IN_DB_ACTIVE","Beaulieu","Beaulieu 2BR","6633a967094c1e00139b694f","Sandy Ground","Saint Martin","true","true","true","6633a967094c1e00139b694f","Beaulieu 2BR","true"
"IN_DB_ACTIVE","Belair","Belair (4BR)","6362898b9abeb3005519b0f2","Mullins Bay","Barbados","true","true","true","6362898b9abeb3005519b0f2","Belair (4BR)","true"
"IN_DB_ACTIVE","Belair","Belair 6BR","63628985c439db00569a12fc","Mullins Bay","Barbados","true","true","true","63628985c439db00569a12fc","Belair 6BR","true"
"IN_DB_ACTIVE","Belharra Lagon","Belharra Lagon 4BR","64245c0292c0b9003618a2dc","Grand Cul de Sac","St.Barts","true","true","true","64245c0292c0b9003618a2dc","Belharra Lagon 4BR","true"
"IN_DB_ACTIVE","Belharra Lagon","Belharra Lagon 2BR","681a18b8fdd9a00012f683bc","Grand Cul de Sac","St.Barts","true","true","true","681a18b8fdd9a00012f683bc","Belharra Lagon 2BR","true"
"IN_DB_ACTIVE","Belharra Lagon","Belharra Lagon 3BR","681a18b7fd2f2b0013832cfc","Grand Cul de Sac","St.Barts","true","true","true","681a18b7fd2f2b0013832cfc","Belharra Lagon 3BR","true"
"IN_DB_ACTIVE","Bella Vista","Bella Vista 4BR, TC","651eab301fe98d003c8bcb5c","Montego Bay","Jamaica","true","true","true","651eab301fe98d003c8bcb5c","Bella Vista 4BR, TC","true"
"IN_DB_ACTIVE","Bella Vista","Bella Vista 5BR, TC","63628bb512c282005ff18df1","Montego Bay","Jamaica","true","true","true","63628bb512c282005ff18df1","Bella Vista 5BR, TC","true"
"IN_DB_ACTIVE","Bella Vista","Bella Vista 2BR","65fd4eb1f21ff900100c9545","Gros Islet","Saint Lucia","true","true","true","65fd4eb1f21ff900100c9545","Bella Vista 2BR","true"
"IN_DB_ACTIVE","Bella Vista","Bella Vista 3BR","6362878ce09d2a0061ad9577","Cap Estate","Saint Lucia","true","true","true","6362878ce09d2a0061ad9577","Bella Vista 3BR","true"
"IN_DB_ACTIVE","Bella Vista","Bella Vista 2BR","65fd4eb1f21ff900100c9545","Gros Islet","Saint Lucia","true","true","true","65fd4eb1f21ff900100c9545","Bella Vista 2BR","true"
"IN_DB_ACTIVE","Bellamare","Bellamare 3BR","64341309a0136600281750fe","Spanish Town","British Virgin Islands","true","true","true","64341309a0136600281750fe","Bellamare 3BR","true"
"IN_DB_ACTIVE","Bellamare","Bellamare 4BR","642295a1dc1be2003b536ab6","Nail Bay Road","British Virgin Islands","true","true","true","642295a1dc1be2003b536ab6","Bellamare 4BR","true"
"IN_DB_ACTIVE","Bellamare","Bellamare 2BR","643413061536700040495a13","Spanish Town","British Virgin Islands","true","true","true","643413061536700040495a13","Bellamare 2BR","true"
"IN_DB_ACTIVE","Belle Etoile","Belle Etoile 5BR","63628839cab6e2006af18d35","Dévé","Saint Barthelemy","true","true","true","63628839cab6e2006af18d35","Belle Etoile 5BR","true"
"IN_DB_ACTIVE","Belle Etoile","Belle Etoile 4BR","67b6cee3d73b2900124f72b8","Dévé","Saint Barthelemy","true","true","true","67b6cee3d73b2900124f72b8","Belle Etoile 4BR","true"
"IN_DB_ACTIVE","Belle Fontaine","Belle Fontaine 5BR","63ac9940bf062b004c98bbd4","","Saint Martin","true","true","true","63ac9940bf062b004c98bbd4","Belle Fontaine 5BR","true"
"IN_DB_ACTIVE","Belle Fontaine","Belle Fontaine 4BR","641b1b8bd37ee9002bcd84f5","Rambaud","Saint Martin","true","true","true","641b1b8bd37ee9002bcd84f5","Belle Fontaine 4BR","true"
"IN_DB_ACTIVE","Bijou","Bijou","636288e9867b6f00638f2ac4","Flamands","Saint Barthelemy","true","true","true","636288e9867b6f00638f2ac4","Bijou","true"
"IN_DB_ACTIVE","Bijou","Bijou","636288e9867b6f00638f2ac4","Flamands","Saint Barthelemy","true","true","true","636288e9867b6f00638f2ac4","Bijou","true"
"IN_DB_ACTIVE","Bird of Paradise","Bird of Paradise 3BR","67e5819d6540bd00120991ab","The Valley","Anguilla","true","true","true","67e5819d6540bd00120991ab","Bird of Paradise 3BR","true"
"IN_DB_ACTIVE","Bird of Paradise","Bird of Paradise 4BR","67e548d434f136001366a257","The Valley","Anguilla","true","true","true","67e548d434f136001366a257","Bird of Paradise 4BR","true"
"IN_DB_ACTIVE","Blue Lagoon","Blue Lagoon3BR 8pax","643412ef153670004049450c","Spanish Town","British Virgin Islands","true","true","true","643412ef153670004049450c","Blue Lagoon3BR 8pax","true"
"IN_DB_ACTIVE","Blue Lagoon","Blue Lagoon3BR 6pax","643412f215367000404948ef","Spanish Town","British Virgin Islands","true","true","true","643412f215367000404948ef","Blue Lagoon3BR 6pax","true"
"IN_DB_ACTIVE","Blue Lagoon","Blue Lagoon2BR 4pax","643412f61536700040494cd8","Spanish Town","British Virgin Islands","true","true","true","643412f61536700040494cd8","Blue Lagoon2BR 4pax","true"
"IN_DB_ACTIVE","Blue Lagoon","Blue Lagoon3BR 10pax","642185f6341004002c683f2d","Spanish Town","British Virgin Islands","true","true","true","642185f6341004002c683f2d","Blue Lagoon3BR 10pax","true"
"IN_DB_ACTIVE","Blue Swan","Blue Swan 4BR","636288c849afef0054e34881","Lurin","Saint Barthelemy","true","true","true","636288c849afef0054e34881","Blue Swan 4BR","true"
"IN_DB_ACTIVE","Blue Swan","Blue Swan 3BR","6779ee6dc93b72001114d8e4","Gustavia","Saint Barthélemy","true","true","true","6779ee6dc93b72001114d8e4","Blue Swan 3BR","true"
"IN_DB_ACTIVE","Blue Waters","Blue Waters 3BR","6628cc54923df0004ba04c51","Mount Standfast","Barbados","true","true","true","6628cc54923df0004ba04c51","Blue Waters 3BR","true"
"IN_DB_ACTIVE","Blue Waters","Blue Waters 4BR","6628cc53066c3e006bcfa73a","Mount Standfast","Barbados","true","true","true","6628cc53066c3e006bcfa73a","Blue Waters 4BR","true"
"IN_DB_ACTIVE","Blue Waters","Blue Waters 5BR","66289979d7396b001322fd67","Mount Standfast","Barbados","true","true","true","66289979d7396b001322fd67","Blue Waters 5BR","true"
"IN_DB_ACTIVE","Blue Waters","Blue Waters 5BR","66289979d7396b001322fd67","Mount Standfast","Barbados","true","true","true","66289979d7396b001322fd67","Blue Waters 5BR","true"
"IN_DB_ACTIVE","Blue Waters","Blue Waters 4BR","6628cc53066c3e006bcfa73a","Mount Standfast","Barbados","true","true","true","6628cc53066c3e006bcfa73a","Blue Waters 4BR","true"
"IN_DB_ACTIVE","Blue Waters","Blue Waters 3BR","6628cc54923df0004ba04c51","Mount Standfast","Barbados","true","true","true","6628cc54923df0004ba04c51","Blue Waters 3BR","true"
"IN_DB_ACTIVE","Blue Waters","Blue Waters 5BR","66289979d7396b001322fd67","Mount Standfast","Barbados","true","true","true","66289979d7396b001322fd67","Blue Waters 5BR","true"
"IN_DB_ACTIVE","Blue Waters","Blue Waters 4BR","6628cc53066c3e006bcfa73a","Mount Standfast","Barbados","true","true","true","6628cc53066c3e006bcfa73a","Blue Waters 4BR","true"
"IN_DB_ACTIVE","Blue Waters","Blue Waters 3BR","6628cc54923df0004ba04c51","Mount Standfast","Barbados","true","true","true","6628cc54923df0004ba04c51","Blue Waters 3BR","true"
"IN_DB_ACTIVE","Blue Waters","Blue Waters 5BR","66289979d7396b001322fd67","Mount Standfast","Barbados","true","true","true","66289979d7396b001322fd67","Blue Waters 5BR","true"
"IN_DB_ACTIVE","Blue Waters","Blue Waters 4BR","6628cc53066c3e006bcfa73a","Mount Standfast","Barbados","true","true","true","6628cc53066c3e006bcfa73a","Blue Waters 4BR","true"
"IN_DB_ACTIVE","Blue Waters","Blue Waters 3BR","6628cc54923df0004ba04c51","Mount Standfast","Barbados","true","true","true","6628cc54923df0004ba04c51","Blue Waters 3BR","true"
"IN_DB_ACTIVE","Bluff House","Bluff House 8BR","63628af2f7e924006c17ce8a","Sandy Lane","Barbados","true","true","true","63628af2f7e924006c17ce8a","Bluff House 8BR","true"
"IN_DB_ACTIVE","Bluff House","Bluff House 6BR","667055795c248d0012f889de","Holetown","Barbados","true","true","true","667055795c248d0012f889de","Bluff House 6BR","true"
"IN_DB_ACTIVE","Bonavista","Bonavista (4BR)","63628987ab94160060e7eb00","Gibbs","Barbados","true","true","true","63628987ab94160060e7eb00","Bonavista (4BR)","true"
"IN_DB_ACTIVE","Bougainvilla","Bougainvilla 4BR","67d1948370ef2d003734f3bb","St.Bran's Burg","Jamaica","true","true","true","67d1948370ef2d003734f3bb","Bougainvilla 4BR","true"
"IN_DB_ACTIVE","Bougainvilla","Bougainvilla 5BR","66fd5e17d6607100108a1dbd","St.Bran's Burg","Jamaica","true","true","true","66fd5e17d6607100108a1dbd","Bougainvilla 5BR","true"
"IN_DB_ACTIVE","Bougainvilla","Bougainvilla 6BR","67ca4098a8526b00126ec169","St.Bran's Burg","Jamaica","true","true","true","67ca4098a8526b00126ec169","Bougainvilla 6BR","true"
"IN_DB_ACTIVE","Bougainvillea H","Bougainvillea H 5BR","63628b9612c282005ff18940","Montego Bay","Jamaica","true","true","true","63628b9612c282005ff18940","Bougainvillea H 5BR","true"
"IN_DB_ACTIVE","Bougainvillea H","Bougainvillea H 4BR","651eab331fe98d003c8bcea2","Sandy Bay","Jamaica","true","true","true","651eab331fe98d003c8bcea2","Bougainvillea H 4BR","true"
"IN_DB_ACTIVE","Bumper's Nest","Bumper's Nest 4BR TC","651eab3a1fe98d003c8bd2dc","Sandy Bay","Jamaica","true","true","true","651eab3a1fe98d003c8bd2dc","Bumper's Nest 4BR TC","true"
"IN_DB_ACTIVE","Bumper's Nest","Bumper's Nest 6BR TC","63628b97f7e924006c180f68","Montego Bay","Jamaica","true","true","true","63628b97f7e924006c180f68","Bumper's Nest 6BR TC","true"
"IN_DB_ACTIVE","Buttonwood Reef","Buttonwood Reef 5BR","67e10eeff45d6c00134d119f","Ocho Rios","Jamaica","true","true","true","67e10eeff45d6c00134d119f","Buttonwood Reef 5BR","true"
"IN_DB_ACTIVE","Buttonwood Reef","Buttonwood Reef 8BR","67d005b3c53bfa0012cf940b","Ocho Rios","Jamaica","true","true","true","67d005b3c53bfa0012cf940b","Buttonwood Reef 8BR","true"
"IN_DB_ACTIVE","Buttonwood Reef","Buttonwood Reef 6BR","670f9e8aebe83c0012e50614","Ocho Rios","Jamaica","true","true","true","670f9e8aebe83c0012e50614","Buttonwood Reef 6BR","true"
"IN_DB_ACTIVE","Byzance","Byzance","6362883249afef0054e329ec","Colombier","Saint Barthelemy","true","true","true","6362883249afef0054e329ec","Byzance","true"
"IN_DB_ACTIVE","Byzance","Byzance","6362883249afef0054e329ec","Colombier","Saint Barthelemy","true","true","true","6362883249afef0054e329ec","Byzance","true"
"IN_DB_ACTIVE","C'est La Vie","C'est La Vie 5BR","6362894a867b6f00638f5a6b","Gros Islet","Saint Lucia","true","true","true","6362894a867b6f00638f5a6b","C'est La Vie 5BR","true"
"IN_DB_ACTIVE","C'est La Vie","C'est La Vie","63ac9976bf062b004c98e65e","Marigot","Saint Martin","true","true","true","63ac9976bf062b004c98e65e","C'est La Vie","true"
"IN_DB_ACTIVE","C'est La Vie","C'est La Vie 3BR","65fd4eb3f21ff900100c988f","Gros Islet","Saint Lucia","true","true","true","65fd4eb3f21ff900100c988f","C'est La Vie 3BR","true"
"IN_DB_ACTIVE","Cabuya","Cabuya 6BR","65445634f1ef51003b607232","Leeward Settlement","Turks and Caicos Islands","true","true","true","65445634f1ef51003b607232","Cabuya 6BR","true"
